genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
ACTB	1,42873898538145	2,79899233965587e-60	7,67819578614398e-56	1	1	9	All	0,75
SAMHD1	1,79077283252163	3,02141684593415e-60	8,28835069176655e-56	1	0,703	9	All	0,75
CTSH	1,17274595480749	1,71656370192001e-58	4,70887754710696e-54	0,933	0,304	9	All	0,75
PRCP	0,894462842483935	5,93623906541289e-56	1,62842910042407e-51	0,8	0,208	9	All	0,75
LY86	0,950085531456413	1,49954455224084e-54	4,11355061570707e-50	0,838	0,227	9	All	0,75
MACROH2A1	1,21629999255885	5,82402671896793e-53	1,59764700954728e-48	1	0,474	9	All	0,75
IGSF6	1,1475292813166	6,91575865022159e-52	1,89713091292879e-47	0,8	0,22	9	All	0,75
SPI1	1,26670095829367	3,93401715438478e-51	1,07917958579083e-46	1	0,344	9	All	0,75
LSP1	1,26383178491082	1,21969585876709e-50	3,34586967976989e-46	1	0,907	9	All	0,75
GSTP1	1,51338316232188	6,75247998085928e-50	1,85234030834932e-45	1	0,631	9	All	0,75
PLBD1	0,803248279205697	4,12176434874172e-49	1,13068239614683e-44	0,81	0,2	9	All	0,75
JAML	1,30789307885823	1,25273314708167e-48	3,43649756907443e-44	0,924	0,367	9	All	0,75
COTL1	1,45130240231391	2,02161514128194e-48	5,54569465556462e-44	1	0,756	9	All	0,75
LGALS2	1,26912496705144	2,26060697889574e-48	6,2012970645068e-44	0,771	0,207	9	All	0,75
LMO2	0,696478728833094	8,53855633245491e-48	2,34229677311903e-43	0,771	0,187	9	All	0,75
ARF5	1,04517333573085	4,95273612954502e-45	1,35863457505679e-40	0,99	0,564	9	All	0,75
ANXA5	1,09201024452777	8,77175940892008e-45	2,40626904105495e-40	0,962	0,385	9	All	0,75
YBX1	0,981656736910232	1,59251620926611e-44	4,36859046525879e-40	1	0,961	9	All	0,75
RNH1	0,945217600403611	2,34494780105918e-44	6,43266080786554e-40	0,952	0,431	9	All	0,75
TMEM14C	0,86725921511468	2,34530694414761e-44	6,43364600918572e-40	0,8	0,262	9	All	0,75
SLC25A5	1,1053128421793	3,88551081261762e-44	1,06587332611726e-39	0,99	0,674	9	All	0,75
GLIPR1	1,06278703783017	1,78728471166376e-43	4,90287942103603e-39	0,952	0,435	9	All	0,75
MEF2C	0,771585998025421	6,5618918478459e-43	1,80005817170109e-38	0,876	0,26	9	All	0,75
RAB31	0,803836483596661	1,39624570255573e-42	3,83018121125088e-38	0,781	0,216	9	All	0,75
CAT	0,861357401030307	1,87119229242101e-42	5,13305469656931e-38	0,848	0,293	9	All	0,75
CFL1	0,872703272645271	8,32563526994932e-42	2,2838882672525e-37	1	0,99	9	All	0,75
HMGA1	0,847351080105284	1,54968811188108e-41	4,25110442851218e-37	0,838	0,296	9	All	0,75
SYNGR2	1,04438792716484	5,95279135560025e-41	1,63296972466826e-36	0,933	0,449	9	All	0,75
TMSB10	0,61327308877589	8,1784126365216e-41	2,24350215445061e-36	1	1	9	All	0,75
TMSB4X	0,82550098999865	9,03373605197901e-41	2,47813447377888e-36	1	1	9	All	0,75
RNF130	1,1238233562472	1,07591662405362e-40	2,95145448310388e-36	0,876	0,359	9	All	0,75
PPIA	0,829304720881349	2,05655752540582e-40	5,64154860369325e-36	1	0,926	9	All	0,75
S100A10	1,35229638018611	3,06727381319595e-40	8,41414552435914e-36	1	0,849	9	All	0,75
MFSD1	0,753104233524063	3,1058953198167e-40	8,52009204132116e-36	0,781	0,247	9	All	0,75
ATP5F1B	1,01636659164995	4,18976943077449e-40	1,14933755025006e-35	0,99	0,71	9	All	0,75
GAPDH	1,04445984819158	7,26683420033965e-40	1,99343795783717e-35	1	0,951	9	All	0,75
FCER1G	1,20518902949311	9,44402955169487e-40	2,59068618662094e-35	0,981	0,387	9	All	0,75
GDI2	1,11190934538973	9,92528131639378e-40	2,72270317071314e-35	0,981	0,677	9	All	0,75
TUBA1B	1,4582757314001	1,49227488167776e-39	4,09360845541842e-35	0,933	0,551	9	All	0,75
NME2	0,891940914789647	2,4786458508448e-39	6,79942129803746e-35	0,962	0,464	9	All	0,75
LGALS1	1,36693344167902	2,93676553349762e-39	8,05613521149067e-35	1	0,467	9	All	0,75
KIAA0930	0,642620993896322	9,27867098161577e-39	2,54532502367684e-34	0,752	0,211	9	All	0,75
FCGRT	0,893814817089359	5,24003671482919e-38	1,43744687161194e-33	0,943	0,376	9	All	0,75
C1orf162	1,05120445207764	6,59674196964374e-38	1,80961825711267e-33	0,952	0,526	9	All	0,75
ACTG1	0,993500142052301	7,41437012605777e-38	2,03391001298017e-33	1	0,995	9	All	0,75
PARVG	0,845908854897347	8,7816150150856e-38	2,40897263093828e-33	0,886	0,353	9	All	0,75
C20orf27	0,787537884498712	1,0889662747598e-37	2,98725228492108e-33	0,752	0,249	9	All	0,75
ACAA1	0,690998627173274	4,65825748921537e-37	1,27785319444156e-32	0,819	0,28	9	All	0,75
ARPC3	0,85028068781587	6,65488121170735e-37	1,82556701399556e-32	1	0,92	9	All	0,75
CASP1	0,939979770492752	7,49537911472503e-37	2,05613239875137e-32	0,848	0,331	9	All	0,75
CSTB	0,964687698688552	8,23538929871925e-37	2,25913199242467e-32	0,962	0,565	9	All	0,75
ATG3	0,79824167066173	1,22752579494531e-36	3,36734876069396e-32	0,876	0,353	9	All	0,75
AP1S2	0,934035420983408	1,36209032362567e-35	3,73648617576993e-31	0,924	0,394	9	All	0,75
GABARAP	0,907166190785454	1,42840779428536e-35	3,9184082612836e-31	1	0,876	9	All	0,75
SPINT2	0,72569301690516	1,70910586737668e-35	4,68841921538771e-31	0,79	0,287	9	All	0,75
SLC25A6	0,789702152146216	2,06547902752497e-35	5,66602206830651e-31	1	0,949	9	All	0,75
ARPC2	0,817077057752021	2,31750489606737e-35	6,35737943089202e-31	1	0,921	9	All	0,75
ATP5MC3	0,826832821771016	2,11665233476482e-33	5,80640068472687e-29	0,981	0,672	9	All	0,75
MARCHF1	0,639606093313724	2,40194093467008e-33	6,58900437198697e-29	0,752	0,229	9	All	0,75
PFN1	0,671360379634571	4,81490853684713e-33	1,3208257098279e-28	1	0,998	9	All	0,75
AP2S1	0,818363913397264	4,44931973014249e-32	1,22053738837269e-27	0,952	0,487	9	All	0,75
SYK	0,640811386289136	1,03692051483366e-31	2,8444803562917e-27	0,819	0,27	9	All	0,75
YWHAE	0,737448713921243	1,4184979214717e-31	3,89122349818117e-27	0,848	0,349	9	All	0,75
RAC1	0,825571692412779	1,58638736107527e-31	4,35177780890167e-27	0,99	0,628	9	All	0,75
VDAC1	0,675381431898771	2,28757331410774e-31	6,27527111526035e-27	0,81	0,322	9	All	0,75
MYD88	0,758039585590398	3,68711741380179e-31	1,01145004895411e-26	0,771	0,281	9	All	0,75
ATP5MF	0,755566879068405	5,00415057553124e-31	1,37273858587973e-26	0,981	0,694	9	All	0,75
PTPRE	0,749368509949252	5,46855833968021e-31	1,50013492374108e-26	0,848	0,308	9	All	0,75
PPT1	0,946224295748965	1,3803695676419e-30	3,78662979795527e-26	0,895	0,424	9	All	0,75
EFHD2	0,755676178507478	2,14429894170267e-30	5,88224085687877e-26	0,981	0,452	9	All	0,75
